X,Y,Z,Timestamp
-1,6,-95,66720
-12,-5,-123,66728
110,-18,-109,66737
-32,32,-123,66744
30,-16,-92,66752
103,-47,184,66760
26,-117,158,66768
3,-105,88,66776
83,-6,13,66784
120,45,-33,66792
19,-15,-54,66799
25,-43,70,66807
-33,12,-21,66816
16,19,-57,66824
-91,17,22,66831
-130,-17,14,66839
42,-4,17,66847
98,85,-93,66855
-33,100,-53,66863
2,-20,-60,66871
-55,-57,-46,66879
0,10,47,66887
29,-52,-96,66895
13,88,-3,66903
10,2,0,66911
47,-11,-32,66919
22,1,19,66927
-12,-25,-18,66934
20,21,103,66942
-14,-46,84,66951
14,-52,-26,66959
31,-29,-58,66966
16,-34,46,66974
-34,-35,2,66982
-38,-44,4,66991
-15,5,88,66998
-28,-4,-6,67006
40,-44,-2,67014
83,55,-19,67022
4,74,-177,67030
-54,-14,-110,67038
11,19,-3,67046
-58,-21,-50,67053
22,16,53,67061
-66,11,-63,67069
13,0,78,67078
138,-17,-36,67086
-17,0,-93,67093
-37,-28,76,67101
38,-90,10,67109
15,-12,-40,67118
8,31,1,67125
3,15,-53,67133
-28,-54,4,67141
-11,-51,24,67149
75,-7,-1,67156
-20,29,-59,67165
43,88,-3,67173
-2,50,93,67180
0,-26,94,67188
20,84,-105,67196
-61,21,-79,67205
-38,-83,48,67213
-8,-27,-54,67220
41,41,-111,67228
32,28,115,67236
32,3,53,67245
-26,61,47,67252
78,36,-17,67260
66,-11,-25,67268
-120,-2,-14,67275
-145,-29,-94,67283
-100,-44,-6,67292
81,34,-83,67300
41,72,53,67308
59,13,-31,67315
-45,-17,-104,67323
94,16,-115,67332
38,-63,-64,67339
-22,15,-61,67347
32,-103,0,67355
64,-30,-42,67363
75,-31,126,67372
-50,-46,90,67379
1,-38,30,67387
24,-1,49,67395
25,21,89,67402
2,43,-63,67410
-56,10,6,67419
28,82,5,67427
-27,6,-29,67435
-52,109,-79,67442
-56,-2,-44,67450
33,-15,-33,67459
36,-62,-90,67466
33,37,81,67474
17,9,150,67482
-25,11,26,67490
41,19,-189,67497
-55,-64,-82,67506
0,-24,-96,67514
7,13,1,67522
-70,-36,-10,67530
-9,0,-69,67537
4,66,123,67546
-13,63,-1,67554
63,64,-33,67561
-8,28,-67,67569
-3,-43,-12,67577
-79,9,38,67586
-19,71,-89,67594
118,46,-27,67601
74,49,-131,67609
46,-68,-82,67617
-5,-78,-92,67625
-66,-15,4,67633
-16,4,6,67641
20,7,-17,67649
64,65,-93,67656
65,5,11,67664
6,25,-109,67673
-15,-46,-6,67681
-87,-3,-78,67689
-1,52,-65,67696
-66,0,-6,67704
17,78,99,67713
31,115,72,67720
94,9,34,67728
17,-20,59,67736
-89,2,-101,67744
-28,-41,-39,67752
156,32,-6,67760
15,10,-67,67768
-70,-35,-154,67776
-50,-70,1,67783
29,-83,41,67791
30,-137,-17,67800
58,11,-84,67808
79,-1,-14,67815
-20,9,-24,67823
-82,-43,-95,67831
-64,13,-31,67840
-36,-53,-33,67847
41,43,40,67855
25,21,-112,67863
-37,3,-57,67871
-27,54,-84,67878
-101,-44,-133,67887
-47,1,-43,67895
-80,-33,83,67903
6,-5,-102,67910
-6,53,-122,67918
18,31,76,67927
-84,-42,-15,67935
-30,-12,75,67942
-15,27,-68,67950
-13,8,65,67958
-3,-47,17,67966
-1,42,12,67975
56,-47,55,67982
-11,-29,147,67990
23,-33,59,67998
78,-8,-52,68005
-15,38,58,68014
-9,45,18,68022
-33,67,48,68030
-42,-21,-95,68037
35,-24,-35,68045
36,65,0,68054
67,127,16,68062
-55,33,-172,68069
-145,-87,-69,68077
-133,59,-104,68085
21,98,-42,68093
59,58,-58,68101
-36,-16,-77,68109
6,-6,-90,68117
30,-51,-1,68125
3,-22,7,68132
-48,7,-72,68141
12,-7,45,68149
70,9,-24,68157
132,-12,-24,68164
14,-94,-13,68172
-99,-69,105,68180
-71,-57,-39,68189
-35,47,-58,68196
31,-30,111,68204
67,41,-30,68212
59,68,-64,68220
10,1,-56,68228
-22,0,-79,68236
-17,36,-14,68244
-94,-11,-175,68252
-20,12,-20,68259
26,47,80,68268
5,37,-56,68276
1,64,-146,68284
136,42,62,68291
-58,-76,1,68299
-89,-51,27,68307
-86,-19,-47,68316
63,28,-76,68323
96,72,-70,68331
33,-45,-35,68339
-26,-45,-49,68347
57,-74,1,68355
-85,-56,35,68363
-23,-37,-61,68371
13,-56,-59,68379
34,55,-80,68386
44,22,52,68395
-90,51,-54,68403
-96,-6,-89,68411
-45,64,10,68418
-39,70,-2,68426
56,84,12,68434
-18,10,-86,68443
103,42,-148,68450
-49,-5,0,68458
-56,27,-31,68466
-36,-45,13,68474
-69,54,-38,68482
30,0,-104,68490
-76,-76,31,68498
-73,-43,-49,68506
-22,43,58,68513
46,58,-26,68521
-60,-24,-53,68530
-86,-101,31,68538
163,21,76,68545
103,81,20,68553
-100,-76,10,68561
-132,-29,6,68570
-130,101,-4,68577
103,61,68,68585
20,13,-110,68593
2,-8,-55,68601
40,35,-67,68609
7,-12,16,68617
-32,-3,-119,68625
3,-25,110,68633
54,-24,-78,68640
52,91,0,68648
112,36,73,68657
37,-74,6,68665
23,-102,-40,68672
-24,-40,-90,68680
18,-106,-38,68688
3,7,168,68697
13,34,69,68704
-59,-2,94,68712
42,0,-15,68720
19,-9,-57,68728
-59,-11,36,68736
5,-62,-38,68744
-23,66,9,68752
33,-1,56,68760
15,53,27,68767
-23,20,-9,68775
60,-2,-58,68784
71,49,74,68792
-107,4,198,68799
-143,1,15,68807
-3,-24,66,68815
73,123,-5,68824
64,19,-79,68831
41,-6,-107,68839
34,-20,-48,68847
7,49,-5,68855
-91,-75,-38,68862
45,-39,-54,68871
48,-18,-46,68879
90,-48,42,68887
7,14,27,68894
-23,4,52,68902
-43,-88,-28,68911
-46,-18,102,68919
46,45,65,68926
44,-9,86,68934
25,53,17,68942
6,7,154,68951
9,-45,-102,68958
-33,-71,100,68966
9,87,51,68974
-26,-34,-94,68982
11,-35,-110,68989
95,-49,-60,68998
-30,8,0,69006
-11,-85,-118,69014
31,-24,14,69021
61,40,-29,69029
32,7,96,69038
-9,-62,86,69046
-59,-146,-78,69053
-28,-82,-18,69061
57,54,17,69069
-52,-33,-16,69078
5,-22,-96,69085
38,-1,-46,69093
-48,-13,-47,69101
-10,19,15,69109
-34,-29,46,69116
75,-4,-137,69125
35,99,-33,69133
-17,-24,-78,69140
-5,52,-99,69148
-91,-55,-68,69156
-52,-101,38,69165
35,16,-77,69172
-34,-64,-66,69180
-16,7,29,69188
34,-77,-56,69196
-36,-1,62,69204
-44,-29,-46,69212
1,-15,-97,69220
96,-25,30,69228
61,-54,40,69235
-39,-31,-54,69243
42,11,-17,69252
153,93,-11,69260
-6,19,35,69267
-21,-23,114,69275
-97,24,21,69283
41,40,47,69292
102,94,-145,69300
-25,67,37,69307
31,-17,54,69315
-13,-108,-42,69323
28,-43,-12,69331
-55,-43,-50,69339
21,-59,8,69347
60,55,1,69355
64,27,-97,69363
60,-46,56,69370
-10,-70,22,69379
-40,-9,-141,69387
66,-36,86,69395
57,4,42,69402
91,-32,78,69410
43,-23,-56,69419
0,46,63,69427
-20,12,64,69434
-49,-19,62,69442
-39,-89,-140,69450
-19,67,-87,69458
-24,74,-63,69466
-88,-24,28,69474
-19,-38,42,69482
7,66,49,69490
190,19,-39,69497
98,54,-133,69506
-140,-72,4,69514
-162,-123,76,69522
-2,-74,-38,69529
143,32,11,69537
136,22,41,69545
38,-26,-46,69554
-18,28,-67,69561
-17,-91,54,69569
-115,-46,-196,69577
-40,15,-3,69585
127,-45,-2,69593
104,98,37,69601
-48,86,35,69609
-42,19,-71,69617
-63,1,-48,69624
-21,-18,-52,69633
0,51,-31,69641
-40,-18,4,69649
59,-12,-8,69656
10,-67,120,69664
-51,8,-12,69672
57,25,55,69681
-74,22,-3,69688
62,-70,-80,69696
21,65,-25,69704
-25,-68,-104,69712
-25,-48,-18,69720
46,28,-107,69728
103,-6,7,69736
-65,46,-37,69744
-82,-14,-4,69751
27,-2,-51,69760
62,40,-83,69768
-10,66,-53,69776
-31,4,-257,69783
-42,28,-123,69791
-54,-12,-64,69799
-2,69,5,69808
23,23,-7,69815
23,-51,2,69823
45,-26,-12,69831
90,30,73,69839
-7,-52,8,69847
-44,-62,8,69855
-19,-84,54,69863
1,26,-43,69871
-29,-4,-6,69878
33,-82,-38,69886
-20,-49,78,69895
-42,-11,62,69903
59,-14,-63,69910
-18,0,6,69918
31,-64,46,69926
-54,-27,-74,69935
65,-33,-52,69942
-4,52,13,69950
-42,-5,8,69958
-24,8,-29,69966
-51,9,-43,69974
135,89,31,69982
-5,80,173,69990
16,2,74,69998
-108,-77,-52,70005
-71,-29,-40,70013
12,25,144,70022
-35,-15,-46,70030
27,61,-63,70037
7,32,-15,70045
-44,9,22,70053
-60,-66,-64,70062
-29,0,-20,70069
84,-3,-9,70077
58,21,-37,70085
-2,-36,-8,70093
30,-8,-111,70100
-44,-55,10,70109
7,-58,-42,70117
-68,-11,26,70124
-45,59,-55,70132
58,-46,-118,70140
-62,23,-1,70149
27,61,-185,70157
-23,38,-33,70164
-5,-37,-64,70172
-88,-34,-40,70180
-41,54,75,70189
-14,20,-25,70196
54,-14,-21,70204
40,-80,12,70212
-68,75,-13,70220
6,-93,30,70227
-9,-39,-38,70236
15,-14,-71,70244
13,-61,66,70252
-87,-18,26,70259
-100,-104,56,70267
-93,-27,72,70276
-1,-27,-78,70284
11,3,-53,70291
55,32,-173,70299
-9,73,-25,70307
56,-121,-120,70316
-19,5,-15,70323
17,35,-43,70331
40,32,-181,70339
-16,24,55,70347
11,-100,-102,70354
-9,-74,-2,70363
-8,-2,-20,70371
-37,-7,58,70379
-9,14,-83,70386
-69,88,-1,70394
-24,73,-21,70403
-21,61,9,70411
-34,5,20,70418
-70,61,-9,70426
2,-12,22,70434
-30,35,97,70443
27,5,120,70450
23,40,-45,70458
-97,-48,-150,70466
11,22,55,70474
46,-69,-18,70481
-71,-72,82,70490
48,18,5,70498
9,-62,20,70505
112,27,19,70513
5,-68,16,70521
-37,2,0,70530
21,-28,20,70538
87,72,-83,70545
45,-13,-45,70553
-57,79,69,70561
-80,53,27,70569
15,-5,-61,70577
-2,-15,-52,70585
30,103,-117,70593
44,66,-83,70601
27,45,-109,70608
57,139,113,70617
5,81,73,70625
-57,0,-127,70633
54,31,-33,70640
-22,-70,88,70648
42,-14,120,70657
13,-39,60,70665
-69,-102,-16,70672
-57,-136,108,70680
-22,-107,36,70688
24,-145,0,70696
56,-17,60,70704
-1,-80,-70,70712
-61,33,-117,70720
-65,42,-59,70728
-59,71,-201,70735
-20,58,-47,70744
19,131,-33,70752
-38,63,-69,70760
-41,20,-115,70767
-89,78,-29,70775
32,89,-41,70784
51,22,13,70791
56,-17,84,70799
2,-19,72,70807
-52,-77,182,70815
24,-95,26,70823
-1,-52,-12,70831
45,-2,50,70839
19,-9,38,70847
-4,-12,48,70855
24,-6,106,70862
35,-11,-103,70871
-88,-73,20,70879
-17,-56,-96,70887
18,-6,16,70894
-57,46,-21,70902
-28,41,-53,70910
-68,37,0,70918
-17,-71,-124,70926
-26,83,3,70934
51,-21,-74,70942
13,58,-109,70950
-1,-3,44,70958
6,33,45,70966
-25,47,-65,70974
18,-10,-44,70982
-69,-47,-12,70989
-52,11,75,70998
61,62,63,71006
41,-43,-68,71014
12,29,156,71021
35,-11,36,71029
58,41,-155,71037
48,39,-7,71046
-35,45,-17,71053
28,19,53,71061
59,8,-75,71069
58,26,-25,71076
-9,-20,-60,71085
-108,111,21,71093
47,0,-89,71101
9,-62,108,71108
8,5,9,71116
-8,-20,48,71124
5,20,-127,71133
-35,-56,-30,71140
46,-1,50,71148
-27,5,-19,71156
59,28,61,71164
2,-81,22,71172
-24,-60,-52,71180
-11,-63,54,71188
6,-22,4,71196
13,-30,-74,71204
-31,-59,-66,71212
58,11,9,71220
-30,32,-9,71228
24,48,-67,71235
-105,62,-39,71243
-9,39,-105,71251
16,55,-51,71260
2,47,-89,71267
49,1,-23,71275
11,-37,8,71283
-12,71,11,71291
-48,-64,22,71299
16,11,-47,71307
3,-54,2,71315
24,-71,92,71323
-10,-67,106,71331
-50,32,0,71339
-80,-23,18,71347
-38,-86,10,71355
67,-58,-50,71362
8,-8,-37,71370
69,-55,-60,71378
31,0,-147,71387
-57,-46,-84,71394
47,60,-195,71402
32,34,-145,71410
25,35,-103,71418
-27,29,-85,71426
-38,39,-57,71434
-3,0,-75,71442
51,66,-21,71450
42,-25,0,71457
7,16,124,71465
16,-37,-84,71474
-6,-56,18,71482
-11,34,27,71490
55,-44,32,71497
31,-6,56,71505
53,-95,-2,71514
24,-80,2,71521
65,-8,-74,71529
46,-30,-30,71537
-59,8,23,71545
115,78,-47,71553
13,52,-75,71561
26,49,-53,71569
-55,43,-115,71577
-46,47,-13,71584
-39,36,-65,71592
51,36,7,71601
0,69,-41,71609
-72,26,-23,71616
-85,11,-33,71624
-47,-19,-41,71632
72,-10,156,71641
30,-42,-90,71648
-28,-22,28,71656
-8,-18,-4,71664
37,-34,90,71672
21,11,54,71681
37,58,-39,71688
0,72,-31,71696
39,59,-191,71704
-90,22,-127,71712
88,-31,10,71719
-36,106,-149,71728
-8,72,-1,71736
-10,-56,20,71744
71,36,-127,71751
-20,-21,-78,71759
-59,8,-55,71768
98,-20,60,71776
-101,-10,118,71783
5,-14,18,71791
8,-3,-91,71799
-37,-75,0,71806
71,15,23,71815
-41,-37,18,71823
-5,-3,4,71831
-43,39,-27,71839
74,53,3,71846
-42,81,-89,71855
-32,-3,22,71863
-22,99,27,71870
-57,-15,-62,71878
18,-43,-130,71886
2,58,-75,71895
76,-34,-76,71902
15,68,-39,71910
-1,1,-25,71918
89,-37,42,71926
30,5,94,71934
-23,20,-15,71942
52,-23,-77,71950
18,-1,-69,71958
48,-82,-40,71965
66,-45,-26,71973
88,-94,-44,71982
-32,-12,8,71990
0,-9,52,71998
-50,62,39,72005
-36,18,76,72013
-40,91,-27,72022
-31,25,50,72030
59,28,-119,72037
-42,-48,28,72045
23,-3,-35,72053
-204,-10,-78,72061
-41,-90,6,72069
199,25,-58,72077
122,55,-185,72085
-84,-13,-72,72093
-174,-88,-46,72100
7,-57,-74,72109
136,-11,-83,72117
-7,-43,-22,72124
-10,-23,-2,72132
104,26,0,72140
-12,-28,50,72148
4,-36,0,72156
-81,-83,-92,72164
41,-28,-2,72172
42,47,39,72180
8,-32,16,72188
-89,40,160,72196
33,32,1,72204
50,29,49,72212
-43,111,101,72219
-27,48,71,72227
55,33,1,72236
-2,38,31,72244
-16,80,-93,72251
-17,26,-17,72259
-27,15,-125,72267
32,-37,-150,72275
15,19,-91,72284
38,6,-33,72291
46,-40,-64,72299
105,-67,-62,72307
-2,-94,30,72315
73,-64,20,72323
0,-51,52,72331
90,-81,50,72339
70,-81,84,72346
50,60,71,72354
-27,92,132,72363
-53,35,4,72371
-12,-26,30,72378
-34,72,33,72386
-42,26,60,72394
-48,149,109,72402
15,24,-17,72410
34,46,-23,72418
14,50,17,72426
-61,11,-46,72434
9,-27,-105,72441
-11,-102,-68,72450
75,-89,-94,72458
-7,-46,-138,72466
99,-96,0,72474
75,-83,-5,72481
-11,-23,-54,72489
-8,-31,-59,72498
105,-58,-65,72506
-52,-36,120,72513
-52,60,82,72521
-46,38,48,72529
-53,118,-77,72537
-51,165,47,72545
-100,116,150,72553
-26,86,-9,72561
6,105,143,72568
37,104,-17,72577
-15,17,-81,72585
29,-31,-16,72593
42,-100,128,72601
71,-80,-50,72608
98,-138,-150,72616
31,-127,-82,72625
43,-150,-36,72633
23,-76,-76,72640
3,-80,-46,72648
0,-101,-115,72656
-19,-36,-87,72665
15,-14,9,72672
-21,51,12,72680
41,49,-53,72688
-91,90,-85,72696
-46,-3,2,72704
-83,117,-43,72712
-11,95,0,72720
-72,79,-27,72727
-14,43,3,72735
36,66,195,72743
-3,-62,64,72752
-30,-113,86,72759
35,-99,162,72767
0,-16,44,72775
20,-99,-24,72783
50,-81,46,72791
-60,-25,6,72799
-15,-62,-74,72807
-5,-7,18,72815
21,38,-49,72822
-9,61,-195,72830
-89,34,-159,72839
-3,29,-115,72847
37,6,-17,72854
4,70,-73,72862
-6,36,-61,72870
-15,-12,-127,72879
-16,95,47,72886
-25,-19,22,72894
-97,57,55,72902
8,93,107,72910
-19,-22,-44,72918
9,-5,126,72926
10,6,82,72934
18,8,7,72942
-9,-60,26,72950
31,-12,-20,72957
75,-36,138,72966
-13,-69,-2,72974
-57,-69,44,72981
26,-75,-58,72989
108,-69,36,72997
66,-85,-24,73006
63,9,-45,73013
-32,-61,-40,73021
-54,-8,-119,73029
13,-83,38,73037
35,-3,-46,73044
51,12,-123,73053
6,14,-89,73061
-82,10,-71,73069
-47,5,-29,73076
-45,116,-11,73084
-27,58,21,73093
-83,-6,107,73101
13,3,50,73108
10,16,57,73116
-38,78,23,73124
-12,26,55,73133
-37,25,3,73140
107,84,49,73148
8,42,-65,73156
56,28,44,73164
-6,0,-47,73171
28,-96,-48,73180
8,-24,-168,73188
-71,-28,-89,73196
-11,-93,-78,73204
42,-75,18,73211
85,-68,-30,73220
26,-15,0,73228
-2,-41,58,73235
-6,111,27,73243
19,30,-15,73251
82,41,-26,73260
7,12,123,73267
17,43,74,73275
-40,38,-86,73283
-46,-5,41,73291
51,75,99,73298
-14,37,13,73307
38,74,13,73315
-28,88,-49,73323
-32,40,99,73330
-13,70,69,73338
-15,-39,-74,73347
68,60,-59,73355
45,-73,-64,73362
-1,-25,-74,73370
95,-74,-28,73378
43,-51,-112,73387
1,-103,37,73394
-9,-16,17,73402
56,-115,-89,73410
54,-22,31,73418
59,-103,-35,73425
-22,-5,185,73434
26,53,12,73442
-22,33,66,73450
-25,-23,49,73457
51,27,44,73465
-91,55,-67,73474
-6,14,-39,73482
-2,84,-31,73489
-29,85,-45,73497
-40,29,62,73505
18,89,-50,73513
-23,0,-28,73521
-39,34,54,73529
38,-25,-61,73537
16,11,-62,73545
-42,-83,52,73552
22,-63,24,73561
67,9,-53,73569
7,-17,-48,73577
-29,-25,-36,73584
-74,-41,0,73592
-25,-43,56,73601
0,33,17,73609
-26,3,-89,73616
21,9,-67,73624
-12,33,-6,73632
2,77,-46,73640
-48,-6,-31,73648
11,110,-25,73656
55,38,-55,73664
28,-100,0,73672
18,21,-115,73679
-9,-79,-100,73688
32,11,-43,73696
-6,1,6,73704
-43,15,-103,73711
18,65,0,73719
45,-123,-2,73728
-14,65,11,73736
5,-44,-74,73743
21,-4,202,73751
90,17,-9,73759
-7,-78,122,73767
65,82,1,73775
46,-34,-14,73783
-7,25,-31,73791
39,-5,-13,73799
-16,-43,-116,73806
79,28,65,73815
37,-30,70,73823
-20,-63,-61,73831
-56,-96,28,73838
-9,35,97,73846
4,-10,-20,73854
-3,-13,-40,73863
36,-28,128,73871
11,38,25,73878
13,-80,50,73886
-29,-10,82,73894
46,-1,-38,73902
-55,-20,-39,73910
17,49,59,73918
26,14,89,73926
-58,1,-5,73934
-66,-35,12,73942
55,38,-123,73950
61,62,-31,73958
59,-33,-24,73965
-5,8,62,73973
-41,-18,24,73981
27,21,19,73990
-22,49,17,73997
20,-31,47,74005
-19,-51,-161,74013
-23,11,42,74021
-32,-3,-66,74029
76,24,16,74037
59,-127,1,74045
16,60,34,74053
16,20,-76,74060
54,-64,41,74068
51,-32,113,74077
-13,51,-58,74085
13,6,44,74092
47,38,64,74100
11,64,10,74108
-66,59,-4,74117
0,26,-52,74124
-70,22,-4,74132
-97,57,-64,74140
60,12,0,74148
-16,47,-40,74156
-30,50,-124,74164
74,30,6,74172
-45,-41,67,74180
-35,23,-132,74187
23,-102,5,74195
42,-50,63,74204
107,-86,57,74212
58,-119,-65,74219
-15,-43,-31,74227
-2,-67,93,74235
61,-65,31,74244
4,-43,75,74251
35,-26,-27,74259
20,-22,-31,74267
-14,43,28,74275
47,-5,-5,74283
-4,85,-98,74291
3,58,-74,74299
-74,73,-56,74306
-2,106,0,74314
-35,95,126,74322
91,37,42,74331
-34,47,74,74339
-30,14,-46,74346
40,53,-78,74354
-20,4,-128,74362
-23,26,20,74371
-13,59,102,74378
-42,-59,-99,74386
55,-35,-49,74394
-66,-68,-161,74402
22,-56,-185,74409
-72,-88,-181,74418
35,-91,-47,74426
61,-58,-173,74434
46,-63,-33,74441
68,-18,21,74449
60,19,32,74458
-2,7,71,74466
10,33,50,74473
24,15,-18,74481
9,45,8,74489
-24,54,20,74498
-50,62,38,74505
-135,64,72,74513
-31,-14,-5,74521
-32,49,46,74528
-5,26,-76,74536
-20,34,-98,74545
46,87,42,74553
35,38,-46,74561
-22,78,16,74568
-84,-88,85,74576
-92,-1,-92,74585
4,44,50,74593
59,-45,-17,74600
98,-76,45,74608
69,-153,-113,74616
-18,-117,-101,74625
-1,-53,-73,74632
-5,-24,-57,74640
1,-45,-159,74648
113,65,-132,74656
-29,53,-86,74663
34,-18,29,74672
-16,-54,-15,74680
-18,96,54,74688
35,26,106,74695
49,75,70,74703
40,-11,-71,74712
-19,61,-26,74720
25,-83,-129,74727
-91,-32,-33,74735
17,106,-22,74743
2,62,-100,74752
95,6,-197,74759
-66,-79,-93,74767
-59,-84,-161,74775
-40,-14,-45,74783
19,-29,-105,74790
-49,6,-124,74799
-40,-63,21,74807
-39,8,54,74815
65,68,134,74822
-1,80,66,74830
10,-73,17,74839
-114,57,-52,74847
-51,-18,29,74854
-40,71,96,74862
-18,109,22,74870
-82,24,-6,74878
-27,24,-116,74887
36,88,-38,74894
-82,28,-154,74902
-16,119,-70,74910
14,-34,-71,74917
36,-52,-83,74926
30,22,-74,74934
22,-32,-31,74942
30,-40,51,74949
18,-49,-27,74957
49,-82,-51,74966
63,-21,0,74974
7,-13,41,74981
64,5,85,74989
17,-52,107,74997
102,-47,45,75005
-55,3,88,75013
38,55,25,75021
49,22,95,75029
25,41,-13,75037
14,71,45,75044
-31,107,0,75053
-71,73,81,75061
27,103,-23,75069
-34,38,-70,75076
8,33,-95,75084
-71,-9,-168,75092
70,29,58,75101
-51,19,33,75108
-67,-37,45,75116
101,-79,-11,75124
39,15,-22,75132
42,12,44,75140
-58,-96,41,75148
63,9,74,75156
-48,-36,-15,75164
-13,-30,-5,75171
16,7,14,75180
-12,61,90,75188
-45,-19,-107,75196
49,11,-32,75203
52,10,-44,75211
-8,32,-14,75219
21,109,-196,75228
4,68,-137,75235
17,28,-62,75243
-34,31,-72,75251
36,1,-34,75259
-23,-67,-67,75267
-40,-24,-83,75275
-45,15,-45,75283
64,-54,-39,75291
-25,-68,17,75298
-14,-32,-51,75307
-18,-34,4,75315
-11,-79,114,75323
-65,-75,-168,75330
-44,-1,46,75338
62,-105,-24,75346
54,-38,-203,75354
-30,41,-35,75362
-69,132,89,75370
-33,0,-100,75378
-103,140,-49,75386
-68,71,-17,75394
-45,15,-69,75402
7,-33,-182,75410
92,-30,-31,75418
-7,-130,-54,75425
-25,39,55,75433
65,-86,-36,75442
70,-16,-33,75449
-46,-148,18,75457
0,-52,-48,75465
22,17,-65,75473
44,-15,106,75481
-28,16,-63,75489
58,-13,-3,75497
32,-4,-21,75505
-36,-61,-108,75512
-21,-47,-90,75521
-31,18,-18,75529
-31,-5,58,75537
5,-33,-6,75545
18,17,-45,75552
-20,1,-78,75560
-41,18,-116,75569
-23,-13,26,75577
-23,24,-47,75584
-15,87,7,75592
10,-13,74,75600
-60,-39,24,75609
19,-3,-65,75616
47,-32,21,75624
17,-45,28,75632
31,-111,-22,75640
-30,38,64,75648
-15,-19,18,75656
55,-17,-89,75664
53,14,-107,75672
-87,72,-16,75679
-29,21,32,75687
64,112,-137,75696
28,54,25,75704
34,39,-17,75711
-26,18,-97,75719
23,41,0,75727
-38,35,24,75735
3,30,25,75743
11,-6,0,75751
45,-48,-49,75759
60,45,-37,75767
36,16,0,75774
4,-10,-24,75783
35,22,5,75791
-6,1,6,75799
89,-61,-53,75806
-28,-42,36,75814
101,-25,-51,75823
-31,-87,-92,75830
-27,-83,-50,75838
25,-11,-133,75846
-15,-34,-42,75854
64,29,-67,75862
-7,-50,-4,75870
68,59,11,75878
-52,2,38,75886
-44,96,-133,75894
5,2,-43,75901
13,72,-149,75910
-77,8,-84,75918
-73,0,38,75925
26,-4,-35,75933
32,39,-123,75941
11,-15,24,75950
-61,-61,-78,75958
4,19,3,75965
30,-4,157,75973
-16,-10,2,75981
11,-20,8,75988
21,-24,-25,75997
34,-31,-101,76005
-4,11,-103,76013
7,71,23,76020
-57,57,-57,76028
26,-24,-59,76037
-21,-12,-130,76045
3,7,-21,76053
-52,-1,-72,76060
-54,12,-36,76068
-37,7,-42,76077
43,-18,90,76084
4,-42,56,76092
-9,-9,-50,76100
30,-37,-34,76108
-4,-45,54,76116
-5,-29,74,76124
36,-22,64,76132
7,-37,-18,76140
62,-16,-117,76147
6,15,1,76155
-12,-92,98,76164
41,0,-65,76172
120,-52,-11,76180
-69,5,80,76187
-101,-6,-30,76195
11,4,-143,76204
2,-6,-63,76211
38,-71,-82,76219
-86,0,34,76227
-81,-79,-144,76235
-8,71,-65,76243
-88,-55,-128,76251
62,-11,61,76259
35,-85,-76,76267
-47,-63,130,76274
-5,-35,144,76282
22,-20,10,76291
17,-71,72,76299
-21,-99,4,76307
31,26,5,76314
-56,15,-104,76322
12,-35,-90,76331
-61,70,-137,76339
-59,61,-137,76346
-24,12,-45,76354
18,31,33,76362
-67,-37,8,76370
25,2,-19,76378
-23,14,-55,76386
-19,-50,74,76394
-11,50,35,76401
56,30,-77,76409
37,-24,66,76418
47,-2,11,76426
13,-11,-83,76434
48,-87,-10,76441
-85,85,-5,76449
-62,-20,12,76457
39,49,79,76466
-19,-22,-4,76473
-85,54,77,76481
46,-64,-84,76489
-20,-29,64,76497
4,-41,-12,76505
-7,-38,124,76513
29,-54,134,76521
-26,-46,-156,76529
-16,-33,-82,76536
-51,0,28,76545
-38,73,-23,76553
52,-9,-99,76561
-34,1,-159,76568
43,-43,34,76576
29,-65,-76,76584
-5,22,-19,76592
20,-45,-64,76600
29,-36,-14,76608
-102,9,4,76616
-23,49,-31,76624
69,16,-61,76632
31,-16,0,76640
-11,-20,70,76648
0,-20,-32,76656
24,-50,-112,76663
24,18,-47,76672
9,41,28,76680
-33,24,54,76687
45,-57,-31,76695
62,-16,36,76703
-28,-60,-57,76711
-23,-13,-190,76719
8,-80,-61,76727
16,-17,7,76735
5,17,-36,76743
-97,15,-61,76751
5,31,-86,76759
-12,-24,-125,76767
-46,3,-2,76775
-71,33,-44,76782
-47,58,-14,76790
126,6,-6,76798
-98,84,-42,76807
3,-9,-35,76814
29,50,-54,76822
-20,12,-32,76830
50,-12,-54,76838
-30,-13,-19,76846
135,-93,29,76854
7,-67,-39,76862
120,-53,43,76870
-10,-17,39,76877
60,-40,-15,76886
-15,-56,-29,76894
-49,4,-86,76902
-26,-85,-145,76909
12,-60,-47,76917
19,-29,-57,76925
18,41,76,76934
33,-49,1,76941
-15,34,-130,76949
72,34,-70,76957
-81,-16,15,76965
-16,-32,-5,76973
-4,28,28,76981
4,39,-60,76989
5,55,34,76997
-20,-25,77,77004
-49,14,-12,77012
18,27,50,77021
8,14,-12,77029
-101,57,-88,77036
-44,-15,-13,77044
0,-77,-7,77052
47,-56,-103,77061
23,-8,-45,77069
-62,-86,1,77076
26,14,-232,77084
-9,-29,-69,77092
-39,-51,-33,77100
-8,-11,11,77108
70,13,-46,77116
120,-34,-47,77124
55,8,135,77131
-12,-72,93,77139
3,12,-60,77148
75,-59,-115,77156
9,-42,-73,77163
2,-65,37,77171
1,40,10,77179
-40,-19,-47,77188
-51,18,2,77195
-42,18,-48,77203
-23,40,-24,77211
23,40,8,77219
